Time x y z alpha beta gamma 
0.5048465,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.5244454,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.5446058,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.564588,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.5844052,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.6043476,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.6244794,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.6443935,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.6645053,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.6848575,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.7047998,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.724544,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.7446058,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.7645983,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.7846234,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.8046038,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.8250105,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.8443215,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.8643134,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.8841182,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.9043866,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.9246805,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.9444852,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.9643399,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
0.9846345,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.004246,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.024526,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.044801,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.064721,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.084123,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.104355,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.124385,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.144211,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.164278,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.18445,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.204524,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.225042,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.244595,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.265401,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.285316,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.305177,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.325157,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.345129,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.365324,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.385041,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.405088,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.425605,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.445328,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.465401,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.485175,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.504723,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.525043,6.396148,1.6,-17.79787,346.8783,230.7056,-4.383317E-07
1.54556,6.396148,1.6,-17.79787,346.8783,230.8597,-8.766633E-07
1.5665,6.396148,1.6,-17.79787,347.4059,232.0124,0
1.586388,6.396148,1.6,-17.79787,348.5372,233.8486,0
1.606379,6.396148,1.6,-17.79787,350.0467,236.2084,4.334101E-07
1.626467,6.396148,1.6,-17.79787,351.6322,238.8606,0
1.646764,6.396148,1.6,-17.79787,353.1405,241.4281,2.149823E-07
1.666579,6.396148,1.6,-17.79787,354.3434,243.0858,-2.144879E-07
1.686142,6.396148,1.6,-17.79787,354.7188,243.7637,-2.143534E-07
1.705868,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.725448,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.745303,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.76545,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.785043,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.805454,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.825113,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.844863,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.864686,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.884912,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.904524,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.924853,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.945037,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.964904,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
1.98516,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
2.004876,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
2.025017,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
2.045088,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
2.065277,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
2.084876,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
2.104934,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
2.124921,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
2.14477,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
2.165136,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
2.184906,6.396148,1.6,-17.79787,354.7188,243.7637,-4.287067E-07
2.205403,6.396148,1.6,-17.79787,354.7188,243.839,-2.143534E-07
2.226736,6.396148,1.6,-17.79787,354.3457,245.4217,-4.289739E-07
2.246728,6.396148,1.6,-17.79787,353.7556,248.8167,0
2.266673,6.396148,1.6,-17.79787,353.6924,252.3632,-2.147434E-07
2.286507,6.396148,1.6,-17.79787,353.8516,255.456,-2.146783E-07
2.306654,6.396148,1.6,-17.79787,353.8588,258.247,0
2.326747,6.396148,1.6,-17.79787,353.9427,261.3393,0
2.346495,6.396148,1.6,-17.79787,354.1073,265.3354,2.145772E-07
2.36651,6.396148,1.6,-17.79787,354.3488,269.6313,4.289718E-07
2.386636,6.396148,1.6,-17.79787,354.589,273.8501,0
2.406652,6.396148,1.6,-17.79787,354.6747,277.4657,2.143687E-07
2.427361,6.396148,1.6,-17.79787,354.6074,280.5544,0
2.44661,6.396148,1.6,-17.79787,354.3855,282.5138,6.434169E-07
2.465988,6.396148,1.6,-17.79787,354.1612,283.4185,-2.145565E-07
2.485606,6.396148,1.6,-17.79787,354.1612,283.4185,-2.145565E-07
2.505949,6.396148,1.6,-17.79787,354.1612,283.4185,-2.145565E-07
2.525497,6.396148,1.6,-17.79787,354.1612,283.4185,-2.145565E-07
2.545412,6.396148,1.6,-17.79787,354.1612,283.4185,-2.145565E-07
2.565606,6.396148,1.6,-17.79787,354.1612,283.4185,-2.145565E-07
2.585674,6.396148,1.6,-17.79787,354.1612,283.4185,-2.145565E-07
2.606574,6.396148,1.6,-17.79787,354.0114,282.9659,2.146146E-07
2.627348,6.396148,1.6,-17.79787,353.3377,281.7579,0
2.646768,6.396148,1.6,-17.79787,352.5148,280.3208,0
2.666518,6.396148,1.6,-17.79787,351.3941,278.3489,-4.317478E-07
2.686591,6.396148,1.6,-17.79787,349.9028,275.7597,-8.672052E-07
2.706639,6.396148,1.6,-17.79787,348.1161,272.7721,4.362367E-07
2.726992,6.396148,1.6,-17.79787,346.4774,270.2275,0
2.747488,6.396148,1.6,-17.79787,345.5077,268.601,0
2.765914,6.396148,1.6,-17.79787,345.2831,268.1357,-8.827335E-07
2.786355,6.396148,1.6,-17.79787,345.2831,268.1357,-8.827335E-07
2.805506,6.396148,1.6,-17.79787,345.2831,268.1357,-8.827335E-07
2.825487,6.396148,1.6,-17.79787,345.2831,268.1357,-8.827335E-07
2.845821,6.396148,1.6,-17.79787,345.2831,268.1357,-8.827335E-07
2.865679,6.396148,1.6,-17.79787,345.2831,268.1357,-8.827335E-07
2.886074,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
2.905678,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
2.925673,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
2.945982,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
2.965667,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
2.9856,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
3.005964,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
3.026379,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
3.045893,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
3.066291,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
3.08584,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
3.105583,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
3.12605,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
3.146006,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
3.165851,6.396148,1.6,-17.79787,345.2081,268.1357,-8.830378E-07
3.186484,6.396148,1.6,-17.79787,345.1331,268.1357,-8.833439E-07
3.206941,6.396148,1.6,-17.79787,344.2331,268.1357,0
3.226651,6.396148,1.6,-17.79787,343.5581,268.0575,-8.901751E-07
3.24671,6.396148,1.6,-17.79787,342.8831,267.979,1.786686E-06
3.267303,6.396148,1.6,-17.79787,341.6832,267.979,-8.993404E-07
3.286621,6.396148,1.6,-17.79787,340.7082,267.979,9.045669E-07
3.306136,6.396148,1.6,-17.79787,340.1082,267.979,0
3.326347,6.396148,1.6,-17.79787,339.8832,267.979,-1.818487E-06
3.345871,6.396148,1.6,-17.79787,339.8831,267.979,9.092436E-07
3.365971,6.396148,1.6,-17.79787,339.8831,267.979,0
3.385991,6.396148,1.6,-17.79787,339.8831,267.979,9.092437E-07
3.406063,6.396148,1.6,-17.79787,339.8831,267.979,0
3.426684,6.396148,1.6,-17.79787,339.8831,267.979,9.092437E-07
3.446628,6.396148,1.6,-17.79787,339.8831,267.979,9.092437E-07
3.466502,6.396148,1.6,-17.79787,339.9582,267.979,0
3.486548,6.396148,1.6,-17.79787,340.3333,267.7401,0
3.506992,6.396148,1.6,-17.79787,341.6104,266.8709,0
3.527272,6.396148,1.6,-17.79787,343.264,265.6966,8.915375E-07
3.546515,6.396148,1.6,-17.79787,344.9193,264.2214,0
3.566864,6.396148,1.6,-17.79787,347.0311,261.914,-4.380609E-07
3.587041,6.396148,1.6,-17.79787,348.4606,260.3835,-8.713866E-07
3.606714,6.396148,1.6,-17.79787,349.2112,259.7728,8.691364E-07
3.626388,6.396148,1.6,-17.79787,350.0367,259.2397,0
3.646841,6.396148,1.6,-17.79787,351.012,258.7842,0
3.66708,6.396148,1.6,-17.79787,351.8373,258.3297,4.312559E-07
3.686652,6.396148,1.6,-17.79787,352.3625,257.9513,0
3.706658,6.396148,1.6,-17.79787,352.8127,257.5734,-2.151338E-07
3.726502,6.396148,1.6,-17.79787,353.4879,257.1205,-6.444885E-07
3.746685,6.396148,1.6,-17.79787,354.3883,256.4423,4.289425E-07
3.766776,6.396148,1.6,-17.79787,355.5138,255.6902,-2.140994E-07
3.787227,6.396148,1.6,-17.79787,357.0142,254.9394,1.068668E-07
3.807063,6.396148,1.6,-17.79787,357.9143,254.4892,2.135849E-07
3.826158,6.396148,1.6,-17.79787,358.1393,254.4141,0
3.846086,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
3.866016,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
3.885856,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
3.905924,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
3.925764,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
3.945901,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
3.965656,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
3.986664,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.005539,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.026147,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.046734,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.065947,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.085824,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.105757,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.125711,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.145902,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.165885,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.1862,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.205847,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.225914,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.245643,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.265644,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.285865,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.305774,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.326137,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.346343,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.366588,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.386587,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.407146,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.426005,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.446521,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.466136,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.48619,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.506164,6.396148,1.6,-17.79787,358.1393,254.4141,-2.13556E-07
4.527283,6.396148,1.6,-17.79787,357.7644,255.0896,-2.13606E-07
4.547151,6.396148,1.6,-17.79787,356.8651,256.5166,-1.068816E-07
4.567121,6.396148,1.6,-17.79787,355.7421,258.5468,-2.140342E-07
4.587392,6.396148,1.6,-17.79787,354.9195,260.5043,2.142853E-07
4.607154,6.396148,1.6,-17.79787,354.3966,262.1621,-2.144682E-07
4.627207,6.396148,1.6,-17.79787,354.0979,263.3685,0
4.646923,6.396148,1.6,-17.79787,354.0231,263.8964,2.1461E-07
4.665797,6.396148,1.6,-17.79787,354.0231,263.8964,-2.1461E-07
4.686236,6.396148,1.6,-17.79787,354.0231,263.8964,-2.1461E-07
4.706522,6.396148,1.6,-17.79787,354.0231,263.8964,-2.1461E-07
4.726247,6.396148,1.6,-17.79787,354.0231,263.8964,-2.1461E-07
4.74586,6.396148,1.6,-17.79787,354.0231,263.8964,-2.1461E-07
4.766221,6.396148,1.6,-17.79787,354.0231,263.8964,-2.1461E-07
4.786518,6.396148,1.6,-17.79787,354.0231,263.8964,-2.1461E-07
4.805912,6.396148,1.6,-17.79787,354.0231,263.8964,-2.1461E-07
4.825905,6.396148,1.6,-17.79787,354.0231,263.8964,-2.1461E-07
4.845834,6.396148,1.6,-17.79787,354.0231,263.8964,-2.1461E-07
4.866668,6.394206,1.6,-17.79808,354.0231,263.8964,-2.1461E-07
4.886223,6.390672,1.6,-17.79846,354.0231,263.8964,-2.1461E-07
4.906189,6.385281,1.6,-17.79904,354.0981,263.8209,2.145808E-07
4.926299,6.378042,1.6,-17.79984,354.0981,263.7455,-6.437424E-07
4.94605,6.369188,1.6,-17.80081,354.0981,263.7455,0
4.966024,6.358449,1.6,-17.80198,354.0981,263.7455,0
4.986429,6.345616,1.6,-17.80339,354.0981,263.7455,0
5.006688,6.331042,1.6,-17.80501,354.0981,263.6701,-4.291616E-07
5.026491,6.315043,1.6,-17.8068,354.0232,263.5947,0
5.046993,6.296611,1.6,-17.80897,353.8732,263.293,4.293391E-07
5.067176,6.276658,1.6,-17.81142,353.7233,262.9912,-2.147306E-07
5.087491,6.254739,1.6,-17.81418,353.5733,262.8402,-2.147932E-07
5.106329,6.232828,1.6,-17.81693,353.5733,262.8402,2.147932E-07
5.126657,6.207345,1.6,-17.82016,353.4984,262.7647,4.2965E-07
5.146361,6.18091,1.6,-17.82352,353.4984,262.7647,0
5.166124,6.152652,1.6,-17.82711,353.4984,262.7647,0
5.185979,6.123106,1.6,-17.83086,353.4984,262.7647,0
5.206659,6.092339,1.6,-17.83481,353.4984,262.6892,0
5.227717,6.061052,1.6,-17.83916,353.4987,262.0854,-2.148249E-07
5.246599,6.033036,1.6,-17.84332,353.499,261.5569,0
5.267065,6.002695,1.6,-17.84798,353.4991,261.255,0
5.285882,5.974798,1.6,-17.85227,353.4991,261.255,-2.148247E-07
5.306375,5.944421,1.6,-17.85699,353.4991,261.1795,2.148247E-07
5.326109,5.91517,1.6,-17.86153,353.4991,261.1795,2.148247E-07
5.346321,5.885211,1.6,-17.86617,353.4991,261.1795,2.148247E-07
5.366598,5.855161,1.6,-17.87088,353.4991,261.1041,4.296495E-07
5.386474,5.825712,1.6,-17.87553,353.4241,261.0286,4.297139E-07
5.406233,5.796436,1.6,-17.88015,353.4241,261.0286,-6.445708E-07
5.42644,5.766497,1.6,-17.88488,353.4241,261.0286,-4.297139E-07
5.445949,5.737592,1.6,-17.88944,353.4241,261.0286,-4.297139E-07
5.465892,5.708043,1.6,-17.89411,353.4241,261.0286,-4.297139E-07
5.485964,5.678303,1.6,-17.8988,353.4241,261.0286,-4.297139E-07
5.506307,5.648161,1.6,-17.90356,353.4241,261.0286,-4.297139E-07
5.525844,5.619215,1.6,-17.90813,353.4241,261.0286,-4.297139E-07
5.546061,5.589261,1.6,-17.91286,353.4241,261.0286,-4.297139E-07
5.566105,5.559561,1.6,-17.91755,353.4241,261.0286,-4.297139E-07
5.585844,5.530315,1.6,-17.92216,353.4241,261.0286,-4.297139E-07
5.606254,5.500076,1.6,-17.92694,353.4241,261.0286,-4.297139E-07
5.626101,5.470669,1.6,-17.93158,353.4241,261.0286,-4.297139E-07
5.645726,5.441592,1.6,-17.93617,353.4241,261.0286,-4.297139E-07
5.665998,5.411556,1.6,-17.94091,353.4241,261.0286,-4.297139E-07
5.68609,5.381786,1.6,-17.94561,353.4241,261.0286,-4.297139E-07
5.705997,5.352293,1.6,-17.95027,353.4241,261.0286,-4.297139E-07
5.725871,5.322845,1.6,-17.95492,353.4241,261.0286,-4.297139E-07
5.746108,5.292861,1.6,-17.95965,353.4241,261.0286,-4.297139E-07
5.766096,5.263246,1.6,-17.96433,353.4241,261.0286,-4.297139E-07
5.786267,5.233358,1.6,-17.96905,353.4241,261.0286,-4.297139E-07
5.806029,5.204079,1.6,-17.97367,353.4241,261.0286,-4.297139E-07
5.826508,5.173736,1.6,-17.97846,353.4241,261.0286,-4.297139E-07
5.846437,5.144208,1.6,-17.98312,353.4241,261.0286,-4.297139E-07
5.866385,5.114652,1.6,-17.98779,353.4241,261.0286,-4.297139E-07
5.886237,5.085239,1.6,-17.99243,353.4241,261.0286,-4.297139E-07
5.906446,5.055296,1.6,-17.99716,353.4241,261.0286,-4.297139E-07
5.926114,5.026155,1.6,-18.00176,353.4241,261.0286,-4.297139E-07
5.946288,4.996263,1.6,-18.00648,353.4241,261.0286,-4.297139E-07
5.966695,4.966028,1.6,-18.01125,353.4241,261.0286,-4.297139E-07
5.986475,4.93672,1.6,-18.01588,353.4241,261.0286,-4.297139E-07
6.006195,4.907502,1.6,-18.02049,353.4241,261.0286,-4.297139E-07
6.026311,4.877697,1.6,-18.0252,353.4241,261.0286,-4.297139E-07
6.046022,4.848493,1.6,-18.02981,353.4241,261.0286,-4.297139E-07
6.066463,4.818206,1.6,-18.03459,353.4241,261.0286,-4.297139E-07
6.086114,4.78909,1.6,-18.03918,353.4241,261.0286,-4.297139E-07
6.106199,4.759331,1.6,-18.04388,353.4241,261.0286,-4.297139E-07
6.127088,4.728381,1.6,-18.04877,353.4241,261.0286,-4.297139E-07
6.146137,4.700158,1.6,-18.05322,353.4241,261.0286,-4.297139E-07
6.166116,4.670555,1.6,-18.0579,353.4241,261.0286,-4.297139E-07
6.186125,4.640908,1.6,-18.06258,353.4241,261.0286,-4.297139E-07
6.206379,4.610899,1.6,-18.06732,353.4241,261.0286,-4.297139E-07
6.226362,4.581292,1.6,-18.07199,353.4241,261.0286,-4.297139E-07
6.246087,4.552066,1.6,-18.0766,353.4241,261.0286,-4.297139E-07
6.265956,4.522626,1.6,-18.08125,353.4241,261.0286,-4.297139E-07
6.286058,4.492843,1.6,-18.08595,353.4241,261.0286,-4.297139E-07
6.306126,4.463109,1.6,-18.09065,353.4241,261.0286,-4.297139E-07
6.325972,4.433705,1.6,-18.09529,353.4241,261.0286,-4.297139E-07
6.346041,4.403969,1.6,-18.09999,353.4241,261.0286,-4.297139E-07
6.36625,4.374026,1.6,-18.10471,353.4241,261.0286,-4.297139E-07
6.386,4.344765,1.6,-18.10933,353.4241,261.0286,-4.297139E-07
6.40626,4.314745,1.6,-18.11407,353.4241,261.0286,-4.297139E-07
6.426085,4.285373,1.6,-18.11871,353.4241,261.0286,-4.297139E-07
6.44633,4.255376,1.6,-18.12344,353.4241,261.0286,-4.297139E-07
6.466227,4.225896,1.6,-18.1281,353.4241,261.0286,-4.297139E-07
6.486186,4.196323,1.6,-18.13277,353.4241,261.0286,-4.297139E-07
6.506417,4.166348,1.6,-18.1375,353.4241,261.0286,-4.297139E-07
6.526451,4.136664,1.6,-18.14219,353.4241,261.0286,-4.297139E-07
6.546157,4.107467,1.6,-18.1468,353.4241,261.0286,-4.297139E-07
6.567283,4.076167,1.6,-18.15174,353.4241,261.0286,-4.297139E-07
6.586912,4.047082,1.6,-18.15633,353.4241,261.0286,-4.297139E-07
6.607551,4.016503,1.6,-18.16116,353.4241,261.0286,-4.297139E-07
6.626942,3.987772,1.6,-18.16569,353.4241,261.0286,-4.297139E-07
6.646756,3.958415,1.6,-18.17033,353.4241,261.0286,-4.297139E-07
6.666838,3.928661,1.6,-18.17502,353.4241,261.0286,-4.297139E-07
6.686737,3.899178,1.6,-18.17968,353.4241,261.0286,-4.297139E-07
6.707481,3.868441,1.6,-18.18453,353.4241,261.0286,-4.297139E-07
6.72675,3.839892,1.6,-18.18904,353.4241,261.0286,-4.297139E-07
6.746686,3.810352,1.6,-18.1937,353.4241,261.0286,-4.297139E-07
6.766689,3.780716,1.6,-18.19838,353.4241,261.0286,-4.297139E-07
6.785859,3.752312,1.6,-18.20286,353.4241,261.0286,-4.297139E-07
6.806232,3.722127,1.6,-18.20763,353.4241,261.0286,-4.297139E-07
6.826328,3.692351,1.6,-18.21233,353.4241,261.0286,-4.297139E-07
6.846594,3.662324,1.6,-18.21707,353.4241,261.0286,-4.297139E-07
6.865924,3.633684,1.6,-18.22159,353.4241,261.0286,-4.297139E-07
6.8867,3.602901,1.6,-18.22645,353.4241,261.0286,-4.297139E-07
6.90661,3.573401,1.6,-18.23111,353.4241,261.0286,-4.297139E-07
6.927075,3.54308,1.6,-18.2359,353.4241,261.0286,-4.297139E-07
6.946456,3.514364,1.6,-18.24043,353.4241,261.0286,-4.297139E-07
6.967084,3.4838,1.6,-18.24526,353.4241,261.0286,-4.297139E-07
6.986022,3.45574,1.6,-18.24969,353.4241,261.0286,-4.297139E-07
7.006542,3.425339,1.6,-18.25449,353.4241,261.0286,-4.297139E-07
7.026474,3.397572,1.6,-18.25887,353.4241,261.0286,-4.297139E-07
7.046685,3.371232,1.6,-18.26303,353.4241,261.0286,-4.297139E-07
7.066052,3.34766,1.6,-18.26675,353.4241,261.0286,-4.297139E-07
7.086305,3.324833,1.6,-18.27035,353.4241,261.0286,-4.297139E-07
7.106036,3.304325,1.6,-18.27359,353.4241,261.0286,-4.297139E-07
7.125889,3.285442,1.6,-18.27657,353.4241,261.0286,-4.297139E-07
7.146393,3.267807,1.6,-18.27936,353.4241,261.0286,-4.297139E-07
7.165702,3.252858,1.6,-18.28172,353.4241,261.0286,-4.297139E-07
7.186363,3.23876,1.6,-18.28394,353.4241,261.0286,-4.297139E-07
7.206322,3.226912,1.6,-18.28581,353.4241,261.0286,-4.297139E-07
7.226821,3.216611,1.6,-18.28744,353.4241,261.0286,-4.297139E-07
7.246625,3.208402,1.6,-18.28873,353.4241,261.0286,-4.297139E-07
